,id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,restraunt_name,food_sentiment,service_sentiment,ambience_sentiment,other_sentiment,food_aspect_extraction_1,service_aspect_extraction_1,ambience_aspect_extraction_1,food_aspect_extraction_2,service_aspect_extraction_2,ambience_aspect_extraction_2,food_aspect_extraction_3,service_aspect_extraction_3,ambience_aspect_extraction_3
1773,ChdDSUhNMG9nS0VJQ0FnSUQ2aU5QLXFRRRAB,Super friendly svc,a year ago,48:00.3,4,Tenzin Quek,0,0,https://www.google.com/maps/contrib/110107673248125568267/reviews?hl=en-US,LolaCafe,0,1,0,1,food delicious fresh svc super friendl,super friendly svc amb th,ambience cozy invite,,,,,,
1774,ChZDSUhNMG9nS0VJQ0FnSURVNkpfNENBEAE,"Hard to get there,  but food is good. Although it’s more expensive...  service was good.",3 years ago,13:10.1,4,Thomas Tay,0,0,https://www.google.com/maps/contrib/102235831839831695377/reviews?hl=en-US,WheelersYard,1,1,0,0,food good,service good,,food good,service good,,,good although expensive service,
1775,ChdDSUhNMG9nS0VJQ0FnSUNnaVl6TjJBRRAB,Cosy setting with good coffee,6 years ago,55:32.3,5,Mark Chua,0,0,https://www.google.com/maps/contrib/116548184411401796955/reviews?hl=en-US,LolaCafe,1,0,1,0,good coffee,,cosy setting,good coffee,,,good coffee,,
1776,ChZDSUhNMG9nS0VJQ0FnSUNzZzlMN0JREAE,Good,3 years ago,50:53.7,4,tommy soo,0,0,https://www.google.com/maps/contrib/115085665907033336280/reviews?hl=en-US,LolaCafe,1,1,1,1,quality ingredient top notch,service also excellent staff always friendly accommodate amb th,ambience perfect romantic dinner lighting right decor invite,,,,,,
1777,ChdDSUhNMG9nS0VJQ0FnSURvOFBxbWlBRRAB,One of the best italian pizza in Singapore ! Their wines selection is really nice and the people are the sweetest !,4 years ago,50:30.7,5,Aveline Bongiovi,0,0,https://www.google.com/maps/contrib/117361980419394741244/reviews?hl=en-US,Chichenti,1,1,0,1,one good italian pizza singapore,wine selection really nice person sweet,,italian pizza,person sweet,,best italian pizza singapore wine,,
1778,ChdDSUhNMG9nS0VJQ0FnSURHdFpmYm5nRRAB,"Flavourful scrambled eggs with soft fluffy buns. Tried the Fairfax and Cheeseburger so far, they are both great!!",a year ago,20:36.9,5,Mabelyn Tan,0,0,https://www.google.com/maps/contrib/110253117551595576911/reviews?hl=en-US,Eggslut,1,0,0,1,flavourful scramble egg soft fluffy bun fairfax cheeseburger great,,,egg soft cheeseburger far great,,,soft fluffy bun tried fairfax cheeseburger,,
1779,ChdDSUhNMG9nS0VJQ0FnSUQwX3Jta2pRRRAB,If you know Hooters in US you will be a little bit disappointed the taste doesn't match but it doesn't mean it's not good service will be better with more smiles but girls are nice,3 years ago,36:01.3,3,Luke Demoinerie,0,0,https://www.google.com/maps/contrib/102709153288129806068/reviews?hl=en-US,Hooters,0,0,0,1,taste match,service good smile girl nice,,,good service service good,,,good service,
1780,ChdDSUhNMG9nS0VJQ0FnSUQtcnY2LXZRRRAB,"Nice and quiet atmosphere, Good to have lunch there.",3 months ago,07:03.3,5,Takumi anthony Ong Boon Hean,0,0,https://www.google.com/maps/contrib/116605633332672457545/reviews?hl=en-US,WheelersYard,1,0,1,0,,,nice quiet atmosphere,,,quiet atmosphere atmosphere good,,,nice quiet atmosphere
1781,ChZDSUhNMG9nS0VJQ0FnSURXaV95VWVBEAE,"Overhyped, overpriced, oversalted. Disappointed, not coming back. The only consolation is the coffee",11 months ago,15:42.1,1,Xin Yi,0,0,https://www.google.com/maps/contrib/105070154494466551738/reviews?hl=en-US,Eggslut,-1,0,0,1,overhyped overpriced oversalted disappointed come back,,,,,,disappointed coming back consolation coffee,,
1782,ChdDSUhNMG9nS0VJQ0FnSUMwcWJEQm9BRRAB,"Nice Cosy place to have Italian food. Staff & service was great. Taste wise food is good, but i am sure can be improved. Portions were good for all the dishes. Loved their wine selection. Price wise, found this place on a higher side. buon appetito !!!🙂🙂 …",3 years ago,49:02.4,4,Ashish Singhal,0,0,https://www.google.com/maps/contrib/115670365663175448735/reviews?hl=en-US,Chichenti,1,1,1,0,taste wise food good i sure improve portion good dish love wine selection price wise find place high side,staff service great,nice cosy place italian food,italian food wise food food good good dish,service great,cosy place place italian place high,good dish loved wine,italian food staff service,
1783,ChZDSUhNMG9nS0VJQ0FnSUN5OFBMYkRnEAE,Nice with tr@ditional food taste!,2 years ago,47:18.2,5,Sum Kwai Har,0,0,https://www.google.com/maps/contrib/101467468776558864618/reviews?hl=en-US,KokSen,1,0,0,0,nice tr@ditional food taste,,,tr@ditional food,,,,,
1784,ChdDSUhNMG9nS0VJQ0FnSUQ2NFplcTFRRRAB,"Here for a lazy afternoon tea. Lemon tarts  are refreshing, the cream is soft and slightly on the sweet side. Cafe’s decor is nostalgia feel but the lighting is too bright. Banoffee filled with banana and nice with thick crispy crust, coffees are meh with sourly taste. Staff are friendly that made up the extra star.",a year ago,47:53.4,4,Jerome Tan,0,0,https://www.google.com/maps/contrib/117996872878240417241/reviews?hl=en-US,LolaCafe,1,1,0,0,lemon tart refresh cream soft slightly sweet side banoffee fill banana nice thick crispy crust coffee meh sourly taste,staff friendly make extra star,cafe 's decor nostalgia feel lighting bright,tart refresh refresh cream cream soft,staff friendly,,nice thick crispy crust coffee,,soft slightly sweet side cafe decor
1785,ChZDSUhNMG9nS0VJQ0FnSUQyZ2Z1clpBEAE,"In a nutshell, i just dont get the hype. It was good but not mindblowingly good and worthy of the long queue. …",10 months ago,14:19.2,3,Willdy Cheng,0,0,https://www.google.com/maps/contrib/101422661758229609520/reviews?hl=en-US,Eggslut,0,0,0,0,good,long queue,,,,,,,
1786,ChdDSUhNMG9nS0VJQ0FnSUNHbDlYOWl3RRAB,"#lazymsketo out on the prowl again, happy to see a salad swap option listed right on the menu and I finally got to visit the Eggslut in Singapore with minimal queue at 2:30pm in a weekday afternoon. But with the addition of avocado and …",a year ago,22:08.4,4,Javier Lee,0,0,https://www.google.com/maps/contrib/103490539379731882488/reviews?hl=en-US,Eggslut,1,0,0,1,salad swap option eggslut avocado,minimal queue 2:30 pm weekday afternoon,,salad salad swap,,,,,
1787,ChdDSUhNMG9nS0VJQ0FnSUQyb052aHpBRRAB,"Food was not good, especially the 2 chicken dishes we ordered. Chicken was hard and dry.",10 months ago,30:22.3,1,Harsh Kumar,0,0,https://www.google.com/maps/contrib/106575799787403648957/reviews?hl=en-US,Hooters,-1,0,0,0,food good especially 2 chicken dish order chicken hard dry,,,food good,,,especially 2 chicken,,
1788,ChdDSUhNMG9nS0VJQ0FnSUNRaUpxUXR3RRAB,Good place to chill out.,4 years ago,16:38.2,4,Mun Hwa Loke,0,0,https://www.google.com/maps/contrib/116793816243412202102/reviews?hl=en-US,WheelersYard,0,0,1,0,food okay nothing special,service great amb th,ambience pleasant,,,good place,,,
1789,ChZDSUhNMG9nS0VJQ0FnSUQ4eF8yR2FBEAE,Good food...v friendly server,2 years ago,50:14.2,4,Charles Tew,0,0,https://www.google.com/maps/contrib/116648604666134754042/reviews?hl=en-US,LolaCafe,1,1,0,0,good food,v friendly server,,good food,,,,,
1790,ChZDSUhNMG9nS0VJQ0FnSUNzaTVuVFN3EAE,"Super luv this old school ambience..brought back many childhood memories such as the super old metal type of toilet door and barber chairs...cosy and a place that I can spent a whole day in due to its peacefulness! As for food, the beef in …",3 years ago,11:22.3,4,Belle Lim,0,0,https://www.google.com/maps/contrib/113070357838799146455/reviews?hl=en-US,WheelersYard,1,0,1,1,food beef ...,na amb super luv old schoo,super luv old school ambience bring back many childhood memory super old metal type toilet door barber chair ... cosy place i spend whole day due peacefulness,,,ambience bring back many,whole day due peacefulness food beef,,
1791,ChZDSUhNMG9nS0VJQ0FnSURTN2RDMmVREAE,"A surprise find in the middle of the industrial estate. The place was cosy and have good ambiance. We enjoyed the food and coffee. Fish & chips were good, fish was fried to …",2 years ago,09:34.4,5,Irene Lim,0,0,https://www.google.com/maps/contrib/105804445185126817371/reviews?hl=en-US,WheelersYard,1,0,1,0,fish chip good fish fry,amb place cosy goo,place cosy good ambiance,good fish,,place cosy good ambiance,fish chip good,,good ambiance
1792,ChZDSUhNMG9nS0VJQ0FnSUNPcGZqbVZ3EAE,"$50 for two burgers, one special (Egg with potatoes and bread $11) and two drinks. …",9 months ago,13:35.5,3,Ems Huang,0,0,https://www.google.com/maps/contrib/104198526648239583979/reviews?hl=en-US,Eggslut,1,0,0,0,two burger one special egg potato bread 11 two drink,,,special egg,,,special egg potato bread,,
1793,ChZDSUhNMG9nS0VJQ0FnSUM4d3YzclhBEAE,"Food was great, location is off the beaten track so definitely taxi here, and plenty of hipster vibes. …",2 years ago,10:50.2,3,Felix W,0,0,https://www.google.com/maps/contrib/113546138646581346103/reviews?hl=en-US,WheelersYard,1,0,1,0,food great,location beat track definitely taxi,plenty hipster vibe,food great,,,,,
1794,ChdDSUhNMG9nS0VJQ0FnSUNDMXV6X2p3RRAB,"Bicycle shop that doubles as a cafe. Ambient was good however service crews were not  enthusiastic. Cakes were okay. Signature  ice ball coffee were blunt tasting. Indoor seating, air-conditioned. Price was fair.",2 years ago,10:34.4,3,pianized,0,0,https://www.google.com/maps/contrib/116018259600273925205/reviews?hl=en-US,WheelersYard,0,-1,1,0,cake okay signature ice ball coffee blunt tasting price fair,service crew enthusiastic,ambient good indoor seating air condition,enthusiastic cake,,,,good however service,
1795,ChZDSUhNMG9nS0VJQ0FnSURPaDh6RmFREAE,"First time to Hooters and encountered very bad experience with the service staff, Laura. Firstly, she was giving a reluctant attitude to take our orders. Me and friend ordered 10 PCs of wings and a nachos. The wings came in 4 plates with 5 …",8 months ago,29:54.8,1,Yvonne,0,0,https://www.google.com/maps/contrib/116601821576379872565/reviews?hl=en-US,Hooters,1,-1,0,0,10 pc wing nacho,bad experience service staff laura firstly give reluctant attitude,,,,,,bad experience service,
1796,ChdDSUhNMG9nS0VJQ0FnSUN3dWMzZXRBRRAB,Bad experience at the cafe. Food is expensive. There is a cake cutting charges if you would like bring in cakes into the premises. There is service charge for food to be served to the table. Dont really understand the hype.....,5 years ago,19:32.2,2,Han Han,0,0,https://www.google.com/maps/contrib/117214886925097891059/reviews?hl=en-US,WheelersYard,-1,-1,0,-1,food expensive cake cutting charge would like bring cake premise service charge food serve table,service charge food serve table,really understand hype .....,food expensive expensive cake,,,cake premise service charge food served table dont really understand,service charge food served table dont really understand,
1797,ChdDSUhNMG9nS0VJQ0FnSUQtMl9UZTVRRRAB,"Always no crispy skin chicken, had to wait for table even though we booked. Food is great, I’ll be back",3 months ago,43:36.6,4,Darren Tham,0,0,https://www.google.com/maps/contrib/107860697460377797846/reviews?hl=en-US,KokSen,1,-1,0,1,crispy skin chicken food great,wait table,,food great,,,always crispy skin chicken,,
1798,ChZDSUhNMG9nS0VJQ0FnSURvX292MFZBEAE,"Really cool vibe. Reminds me of when I lived in New York. Has a Bushwick/Brooklyn vibe which is maybe under appreciated in Singapore. Went around 6pm for a coffee. It was very chill, not too crowded. Nice space. The coffee was also very …",4 years ago,14:50.0,4,Carol Fung,0,0,https://www.google.com/maps/contrib/102843189611099792437/reviews?hl=en-US,WheelersYard,0,0,1,0,,go around 6 pm coffee nice space coffee also ...,really cool vibe remind i i live new york bushwick brooklyn vibe maybe appreciate singapore chill crowded nice space,,,,nice space coffee,,
1799,ChZDSUhNMG9nS0VJQ0FnSUQtM2VXVWNREAE,"Expensive than your typical egg bun and burger but was good and filling. Eggs were fluffy and juicy. Patty was savoury. Buns were soft. I went insane for the truffle hashbrowns. I didn't even take a photo, they went straight to my mouth! 😂 …",3 months ago,10:05.1,5,Ac Ac,0,0,https://www.google.com/maps/contrib/111222135513424822689/reviews?hl=en-US,Eggslut,1,0,0,1,eggs fluffy juicy patty savoury bun soft i go insane truffle hashbrown,,,typical egg burger good juicy patty bun soft,,,bun soft,,
1800,ChZDSUhNMG9nS0VJQ0FnSUNpN3QtbUxnEAE,Best pizza !,2 years ago,47:23.2,4,Kim Jin,0,0,https://www.google.com/maps/contrib/107714610201186461484/reviews?hl=en-US,Chichenti,1,0,0,1,crust crunchy cheese creamy,service friendly amb th,ambience cozy,good pizza,,,best pizza,,
1801,ChZDSUhNMG9nS0VJQ0FnSURVajl5cWR3EAE,Great place for coffee and mini tarts,3 years ago,51:34.7,5,Green Ogre,0,0,https://www.google.com/maps/contrib/106051473288253228552/reviews?hl=en-US,LolaCafe,1,0,0,1,coffee mini tart,,,mini tart,,great place,great place coffee mini tart,,
1802,ChdDSUhNMG9nS0VJQ0FnSURPaXNEU3pBRRAB,Lovely place inside the cafe. Variety of food and drinks to choose from. Better have a reservation at the peak hour.,8 months ago,07:30.0,4,Perrine,0,0,https://www.google.com/maps/contrib/104407980035697344482/reviews?hl=en-US,WheelersYard,1,0,1,0,variety food drink choose,better reservation peak hour,lovely place inside cafe,,,lovely place,,,
1803,ChZDSUhNMG9nS0VJQ0FnSURXejliSkV3EAE,"Ordered a Buffalo Platter to share with friends over beers. The food is ok, albeit not very memorable. We sat outside along the Singapore River. It was a nice cool evening with an amazing view.",11 months ago,30:35.9,3,Willy Lim,0,0,https://www.google.com/maps/contrib/101956172504276757657/reviews?hl=en-US,Hooters,0,0,1,0,food ok albeit memorable,,sit outside along singapore river nice cool evening amazing view,food ok,,amazing view,beer food ok albeit memorable,,
1804,ChZDSUhNMG9nS0VJQ0FnSURZMUxtcGVREAE,"Ordered the chicken & waffle, Porky Bowl and Truffle Fries.  The pork bowl was average with the doneness of the egg being too overcooked for …",3 years ago,14:22.0,3,Jonathan Chan,0,0,https://www.google.com/maps/contrib/109608230952199488073/reviews?hl=en-US,WheelersYard,1,0,0,0,chicken waffle porky bowl truffle fries doneness egg,,,egg too overcooked,,,average doneness egg,,
1805,ChdDSUhNMG9nS0VJQ0FnSURDMzdMdF9RRRAB,Tradition zhu zhou with wok hey. Good services and delicious food. Must try seafood hor fun.,2 years ago,47:59.5,5,Agnes Lim,0,0,https://www.google.com/maps/contrib/111814870153040272964/reviews?hl=en-US,KokSen,1,1,0,1,delicious food,good service,,delicious food,good service,,delicious food must try seafood,good service,
1806,ChdDSUhNMG9nS0VJQ0FnSUNBc095NHp3RRAB,"Very cozy cafe that's popular with photographers and wannabes. Goes with an antique goods kinda theme, so you'll see old typewriters and decorations around. Cakes and coffee are pretty decent but on the pricier end. The mont blanc tart is pretty good :)",7 years ago,56:24.6,4,Flo Yeow,0,0,https://www.google.com/maps/contrib/101597484841229205770/reviews?hl=en-US,LolaCafe,1,0,1,1,cake coffee pretty decent pricy end mont blanc tart pretty good,,cozy cafe popular photographer wannabe go antique goods kinda theme see old typewriter decoration around,coffee pretty decent tart pretty good,,,tart pretty good,,old typewriter decoration
1807,ChZDSUhNMG9nS0VJQ0FnSURRbF9yNlFBEAE,"The best pizza of Singapore. Consistently.  Small venue, too bad they are closed on Sunday...",5 years ago,53:09.3,4,Iris Low,0,0,https://www.google.com/maps/contrib/113163691710746144587/reviews?hl=en-US,Chichenti,1,0,-1,0,good pizza singapore consistently,,small venue bad close sunday ...,good pizza,,,best pizza,,
1808,ChdDSUhNMG9nS0VJQ0FnSURTcXNHQnV3RRAB,One of the better tze cha in SG  We ordered the following …,2 years ago,47:18.2,5,Vikki Sim,0,0,https://www.google.com/maps/contrib/107356672364210680388/reviews?hl=en-US,KokSen,1,0,0,1,good tze cha,,,,,,,,
1809,ChZDSUhNMG9nS0VJQ0FnSURZb3QyV0V3EAE,"Apart from the insanely popular front yard of the cafe - just check out how many posts on Instagram feature the now iconic blue metal garage of the cafe - there's nothing awesome about this place. In fact, this place fares below the average …",3 years ago,14:12.7,2,Henry Christian,0,0,https://www.google.com/maps/contrib/115131263219786984291/reviews?hl=en-US,WheelersYard,0,0,-1,-1,,,front yard cafe blue metal garage cafe,,,,,,
1810,ChZDSUhNMG9nS0VJQ0FnSURNZ3BLUkN3EAE,Good place to just chill. A pill costly pizza was pathetic,3 years ago,34:45.2,3,Gandharv Mehra,0,0,https://www.google.com/maps/contrib/102730621932521907003/reviews?hl=en-US,Hooters,-1,0,1,0,pill costly pizza pathetic,,good place chill,costly pizza pizza pathetic,,good place,good place chill pill costly pizza,,
1811,ChdDSUhNMG9nS0VJQ0FnSURNM2JmOHBRRRAB,"Wanted to use the entertainer app for our purchase, but we forgot about it for a moment and the cashier had already keyed in orders. Cashier refused to help undo the transaction although it's possible in POS systems, and when I told her …",2 years ago,26:48.7,1,Lynn C.,0,0,https://www.google.com/maps/contrib/109602551098368628204/reviews?hl=en-US,PennyUniversity,0,-1,0,-1,,cashier refuse help undo transaction,,,cashier already key,,,,
1812,ChdDSUhNMG9nS0VJQ0FnSURobEtQR3l3RRAB,Had some really nice meals here while it was still open mid 2022. Enjoyed the airiness and char of the pizza.,2 weeks ago,42:56.1,4,Sheng,0,0,https://www.google.com/maps/contrib/106087228995573038993/reviews?hl=en-US,Chichenti,1,0,1,0,really nice meal enjoy airiness char pizza,,mid 2022 airiness char,,,,,,
1813,ChdDSUhNMG9nS0VJQ0FnSUNHanJLeHR3RRAB,Great service,a year ago,31:03.9,5,Ko ko Soe,0,0,https://www.google.com/maps/contrib/109736369728095482303/reviews?hl=en-US,Hooters,0,1,0,0,food delicious,great service,atmosphere cozy warm,,great service,,,great service,
1814,ChdDSUhNMG9nS0VJQ0FnSUNVc2JPRHNRRRAB,Out of the way location. Nice place for a layback afternoon. Food and drinks is over priced. Typical cafe food.,3 years ago,13:18.7,3,Alex Soo,0,0,https://www.google.com/maps/contrib/112268683474201894113/reviews?hl=en-US,WheelersYard,0,0,1,-1,food drink price typical cafe food,,way location nice place layback afternoon,,,nice place,,,
1815,ChZDSUhNMG9nS0VJQ0FnSUNRcVkyOGNnEAE,"Was there for dinner, not crowded. Had to collect your own food and proceed to counter and order yourself. Environment is nice and cozy, good place to relax over an afternoon.",4 years ago,16:58.6,5,Steve Ng,0,0,https://www.google.com/maps/contrib/111254334391248800914/reviews?hl=en-US,WheelersYard,0,0,1,0,collect food proceed counter order,,environment nice cozy good place relax afternoon,,,environment nice good place,,,
1816,ChdDSUhNMG9nS0VJQ0FnSURXakkydTFBRRAB,"Enjoyable burgers! The Brioche buns are fluffy, and the scrabled eggs with yolk sauce is very good. Just a tad expensive - a sandwich plus latte costs S$18",a year ago,16:30.8,4,Lawrence Lau,0,0,https://www.google.com/maps/contrib/111425325636078798458/reviews?hl=en-US,Eggslut,1,0,0,-1,enjoyable burger brioche bun fluffy scrable egg yolk sauce good,tad expensive sandwich plus latte cost s$ 18,,enjoyable burger scrable egg sauce good expensive sandwich,,,good tad expensive sandwich,,
1817,ChdDSUhNMG9nS0VJQ0FnSUNXM3M2LTRnRRAB,"Weekday afternoon lunch time average waiting time 10-15mins for seating. Hash brown abit salty, can’t taste the truffle. Overall is okay to try, price slightly expensive though. Total meal: $21",a year ago,17:11.5,4,Manli Y,0,0,https://www.google.com/maps/contrib/110043937928523914465/reviews?hl=en-US,Eggslut,0,1,0,0,hash brown abit salty taste truffle overall okay try price slightly expensive though,average waiting time 10 15 min seating total meal 21,,,,,,,
1818,ChdDSUhNMG9nS0VJQ0FnSURlNklXcGhBRRAB,"We had a 5 course dinner at Cichetti, the starters were absolutely great (recommend the buratina) although the octopus was a bit chewy.  The gnocchi were nice as well and we had spicy chicken as the main, along with brocoli, delicious.  Great atmosphere especially upstairs , would recommend for dinner with friends or colleagues!",5 months ago,43:29.3,5,Lucie Prost,0,0,https://www.google.com/maps/contrib/107554615455496555756/reviews?hl=en-US,Chichenti,1,0,1,1,starter absolutely great recommend buratina although octopus bit chewy gnocchi nice well spicy chicken main along brocoli delicious,,great atmosphere especially upstairs would recommend dinner friend colleague,gnocchi nice spicy chicken,,great atmosphere,nice well spicy chicken,,main along brocoli delicious great atmosphere
1819,ChdDSUhNMG9nS0VJQ0FnSURXb3JTYXFnRRAB,Outstanding food and cozy environment.,a year ago,44:24.1,5,Mike Salazar,0,0,https://www.google.com/maps/contrib/114851477093814945097/reviews?hl=en-US,Chichenti,1,0,1,0,outstanding food,,cozy environment,outstanding food,,cozy environment,,,
1820,ChZDSUhNMG9nS0VJQ0FnSUQ4LTV2Q0lnEAE,Interesting hide-out cafe but its a pity that the bike shop is winding out of business.,2 years ago,10:42.4,3,Daphne Lui,0,0,https://www.google.com/maps/contrib/117021077787187723748/reviews?hl=en-US,WheelersYard,0,0,0,-1,,,interesting hide cafe,,,,,,
1821,ChZDSUhNMG9nS0VJQ0FnSURCczgzRWN3EAE,"This place need reservations or u will be queuing for a long time. The place is super compact and super noisy, very hard to even hold a normal conversation as every table are shouting. Not exactly a pleasant experience as your ear will be …",a month ago,43:09.9,3,Jerome Tan,0,0,https://www.google.com/maps/contrib/117996872878240417241/reviews?hl=en-US,KokSen,0,-1,-1,-1,na svc need reservation queue long time pleasant experience,need reservation queue long time pleasant experience svc hard even hold normal conversation every table shout,super compact super noisy,,,place super,,,
1822,ChdDSUhNMG9nS0VJQ0FnSUQyd0xDSTh3RRAB,Overhyped IMO...food salt level could improve.,10 months ago,14:37.0,3,Greg Yeung,0,0,https://www.google.com/maps/contrib/115376357819960535262/reviews?hl=en-US,Eggslut,0,0,0,-1,food salt level could improve,,,,,,,,
1823,ChdDSUhNMG9nS0VJQ0FnSUQ4NjlHU19nRRAB,Not crowded... Great for a quiet gathering... Free parking.... Food is pretty okay... Price is reasonable too...,2 years ago,10:42.4,5,Teck Chye Tan,0,0,https://www.google.com/maps/contrib/104305520371774317004/reviews?hl=en-US,WheelersYard,0,0,1,1,food pretty okay ...,,crowded ... great quiet gathering ... free parking ... price reasonable ...,food pretty okay,,,,,
1824,ChdDSUhNMG9nS0VJQ0FnSUQ4blpPRTFnRRAB,Not my first time here. Love their traditional decorations. A nice instagramable place that worth to visit. They have limited choices for brunch but it’s good enough as you can see their crowds especially during breakfast time on weekends. They serves generous portion of foods that priced at $17nett.,2 years ago,50:14.2,5,Ice Ice Kitchen “Ice Ice”,0,0,https://www.google.com/maps/contrib/117587071959657194371/reviews?hl=en-US,LolaCafe,1,0,1,1,limited choice brunch generous portion food price 17nett,love traditional decoration nice instagramable place,love traditional decoration nice instagramable place worth visit,,,traditional decoration decoration nice instagramable place place worth,,,first time love traditional decoration
1825,ChZDSUhNMG9nS0VJQ0FnSUNTa003RU53EAE,"The hor fun is super delicious, and the Malay scenery is a …",2 years ago,47:34.4,5,June,0,0,https://www.google.com/maps/contrib/101213406841711977185/reviews?hl=en-US,KokSen,1,0,1,0,hor fun super delicious,,malay scenery,,,,,,
1826,ChZDSUhNMG9nS0VJQ0FnSUNJdmRDVkdnEAE,"Food is not bad, long queues so better call and reserve in advance. A little on the expensive side though.",3 years ago,49:35.2,4,Shiwei Huang,0,0,https://www.google.com/maps/contrib/112474500709908495626/reviews?hl=en-US,KokSen,0,0,0,-1,food bad,long queue better call reserve advance,,food bad,,,,,
1827,ChdDSUhNMG9nS0VJQ0FnSURJbjdUbjZnRRAB,Cantonese cuisine. Friendly servers. Parking can be a challenge though.,4 years ago,55:26.5,5,Joanna Wong YJ,0,0,https://www.google.com/maps/contrib/103685223210348228326/reviews?hl=en-US,KokSen,1,1,0,-1,cantonese cuisine,friendly server,parking challenge though,,,,,,
1828,ChZDSUhNMG9nS0VJQ0FnSUM4aG9QWVdBEAE,Good coffee with Friendly staff❤❤❤,2 years ago,27:04.4,5,Lovella Ellamar,0,0,https://www.google.com/maps/contrib/102154138513340659809/reviews?hl=en-US,PennyUniversity,1,1,0,1,good coffee,friendly staff,,good coffee coffee friendly,friendly staff,,good coffee,,
1829,ChdDSUhNMG9nS0VJQ0FnSUNzaDdxUm1BRRAB,Came here on a Sunday morning for brunch. The place is located at a quaint area which can be reached by bus or cab. They also have free parking in the building beside. …,3 years ago,11:22.3,5,SZ Lim,0,0,https://www.google.com/maps/contrib/114108831723577323443/reviews?hl=en-US,WheelersYard,0,0,1,0,place locate quaint area reach bus cab also free parking building beside,,place locate quaint area reach bus cab also free parking building beside,,,,,,
1830,ChZDSUhNMG9nS0VJQ0FnSURoNlpLblNBEAE,"I'm not a huge fan of runny eggs, and it seems no other option is available here other than certain sandwiches with scrambled eggs. The flavor of their sandwiches was good. They won't deconstruct a sandwich for a picky child, and since the …",a week ago,08:50.3,3,Rachel Atwood,0,0,https://www.google.com/maps/contrib/102929702442100958114/reviews?hl=en-US,Eggslut,-1,0,0,0,runny egg certain sandwich scramble egg flavor sandwich good picky child deconstruct sandwich,option available deconstruct sandwich,,runny egg here certain sandwich certain sandwich sandwich good deconstruct sandwich picky,,,sandwich wa good,,
1831,ChdDSUhNMG9nS0VJQ0FnSURCX1BhOG13RRAB,"zzzzz, this is quite bad. oily and none of the food and drinks are good. please avoid and spend your money at other burger joint",2 months ago,09:30.1,1,TC Chang,0,0,https://www.google.com/maps/contrib/103203276945788433771/reviews?hl=en-US,Eggslut,-1,-1,0,-1,oily none food drink good,,,burger joint,,,good please avoid spend money burger,,
1832,ChdDSUhNMG9nS0VJQ0FnSUNzbE9IcXNnRRAB,"Services was average rendered, compared to the Hooters I've tried in Bangkok or Australia",3 years ago,33:56.6,4,Tony,0,0,https://www.google.com/maps/contrib/117814943422048869438/reviews?hl=en-US,Hooters,0,0,0,0,,service average render compare hooters i try bangkok australia,,,service average,,,service wa average,
1833,ChdDSUhNMG9nS0VJQ0FnSUMyd0lQdHhRRRAB,"I'm not a pasta fan, however I enjoyed their Squid Ink Pasta, Fusili Nero. It was very tasty and after the first bite I wanted more! …",11 months ago,44:24.1,5,Miss Kueh Shares,0,0,https://www.google.com/maps/contrib/116463728634826205226/reviews?hl=en-US,Chichenti,1,0,0,0,squid ink pasta fusili nero tasty first bite,,,,,,however enjoyed squid ink pasta,,
1834,ChdDSUhNMG9nS0VJQ0FnSURZOEozT3N3RRAB,"Decent price, pretty packed place.",3 years ago,30:41.0,5,Leonard Bong,0,0,https://www.google.com/maps/contrib/105362242513420271478/reviews?hl=en-US,PennyUniversity,0,0,0,0,,,decent price pretty packed place,,,,,,
1835,ChZDSUhNMG9nS0VJQ0FnSUNjbnRxLUZnEAE,Unique dining place in what seems like a warehouse with bicycles as decoration. Food is not bad.,3 years ago,11:06.1,4,Vincent Chew,0,0,https://www.google.com/maps/contrib/114786077949981923871/reviews?hl=en-US,WheelersYard,0,0,1,0,food bad,,unique dining place seem like warehouse bicycle decoration,food bad,,,,,decoration food bad
1836,ChZDSUhNMG9nS0VJQ0FnSUQ4eThLc1BBEAE,"Top notch food, pizzas are to die for",2 years ago,47:47.8,5,Soumya Bohidar,0,0,https://www.google.com/maps/contrib/100885089875441089530/reviews?hl=en-US,Chichenti,1,0,0,0,top notch food pizza die,,,,,,,,
1837,ChZDSUhNMG9nS0VJQ0FnSUNJNXFQTkVBEAE,good,3 years ago,51:55.0,5,Wyatt Chin,0,0,https://www.google.com/maps/contrib/105126360065588834540/reviews?hl=en-US,KokSen,1,1,1,1,good food,great service,amazing atmosphere,,,,,,
1838,ChdDSUhNMG9nS0VJQ0FnSUNRLUxtM3B3RRAB,Good ambience,4 years ago,33:44.2,4,Ivan Low,0,0,https://www.google.com/maps/contrib/111086747408502372474/reviews?hl=en-US,PennyUniversity,0,0,1,0,food delicious,service friendly attentive,atmosphere great,,,good ambience,,,good ambience
1839,ChdDSUhNMG9nS0VJQ0FnSUMwdnBpdjBnRRAB,Nice environment. But service can definitely be improved. And kitchen is closed in the afternoon till dinner time. So can't enjoy much food when I was there.,3 years ago,29:00.5,3,Awai Li Run Yuan,0,0,https://www.google.com/maps/contrib/117649964876484523225/reviews?hl=en-US,PennyUniversity,0,-1,1,0,kitchen close afternoon till dinner time enjoy much food i,service definitely improve,nice environment,much food,,nice environment,,nice environment service,
