,id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,restraunt_name,food_sentiment,service_sentiment,ambience_sentiment,other_sentiment
2330,ChZDSUhNMG9nS0VJQ0FnSURPNktqQklREAE,"Was an okay sandwich shop, nothing spectacular really... Price too high 🙈 …",8 months ago,2023-03-20 23:13:18.074859,3.0,Sam Albaniel,0,0,https://www.google.com/maps/contrib/117281934340997635454/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Negative
2331,ChdDSUhNMG9nS0VJQ0FnSURPcUpITHJBRRAB,First time/try @eggslutsg Walked past and short queue!!! Gaucho sandwich has yummy beef in it! …,8 months ago,2023-03-20 23:13:18.075728,4.0,J Song,0,0,https://www.google.com/maps/contrib/100703888559621170927/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Positive
2332,ChdDSUhNMG9nS0VJQ0FnSURPOElmOC13RRAB,Love it!,8 months ago,2023-03-20 23:13:18.076636,4.0,tak monmon,0,0,https://www.google.com/maps/contrib/110489855240342635202/reviews?hl=en-US,Eggslut,Positive,Positive,Positive, Positive
2333,ChZDSUhNMG9nS0VJQ0FnSURPME0zV1R3EAE,My 1st trial n their sandwich is really tasty.  Well burgers r big and slightly costly for it.,8 months ago,2023-03-20 23:13:18.077476,4.0,Karen Ong,0,0,https://www.google.com/maps/contrib/117206384614721545578/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Neutral
2334,ChZDSUhNMG9nS0VJQ0FnSURPMEtyVmJ3EAE,Fairfax burger was peppery which is different from the last time I tried. Disappointing. The other burgers were definitely better!,8 months ago,2023-03-20 23:13:18.078274,4.0,Doublewong,0,0,https://www.google.com/maps/contrib/111133198449949950102/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Negative
2335,ChZDSUhNMG9nS0VJQ0FnSURPME9MS0NBEAE,Decent egg salad burger under 11 bucks.,8 months ago,2023-03-20 23:13:18.079129,4.0,TravelWithMo,0,0,https://www.google.com/maps/contrib/103284557194941929686/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Neutral
2336,ChdDSUhNMG9nS0VJQ0FnSURPMExTQXF3RRAB,"based on fairfax burger, i give 4 stars. but pls don’t order the hashbrown. so salty and there is little to no taste of the truffle. might as well sell normal hashbrowns",8 months ago,2023-03-20 23:13:26.940968,4.0,Sadder,0,0,https://www.google.com/maps/contrib/107679526638054783381/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Negative
2337,ChdDSUhNMG9nS0VJQ0FnSUNPcjZycTFnRRAB,Eggscellent experience!😋 …,8 months ago,2023-03-20 23:13:26.944271,5.0,Anitha Prasad,0,0,https://www.google.com/maps/contrib/101432149372842597376/reviews?hl=en-US,Eggslut,Positive,Neutral,Positive, Positive
2338,ChdDSUhNMG9nS0VJQ0FnSUNPcC1YN2dnRRAB,I would say It’s a bit overpriced but the food was nice especially the bun was very soft and the truffle potato a bit too oily overall is above average just that the sitting is a bit too less will come again,8 months ago,2023-03-20 23:13:26.945929,4.0,Andrian Chuah,0,0,https://www.google.com/maps/contrib/118267121981696077611/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Neutral
2339,ChZDSUhNMG9nS0VJQ0FnSUNPNl9Ta05nEAE,Honestly overpriced.... spent more than 50 for 2 pax and we left feeling hungry. The portion is too small.,9 months ago,2023-03-20 23:13:26.946812,3.0,lohwaihoh,0,0,https://www.google.com/maps/contrib/105410538629992169106/reviews?hl=en-US,Eggslut,Negative,Neutral,Neutral, Negative
2340,ChZDSUhNMG9nS0VJQ0FnSUNHeTctT09BEAE,It's meh.,9 months ago,2023-03-20 23:13:26.947650,3.0,Sherlyn,0,0,https://www.google.com/maps/contrib/110022796475297687806/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Neutral
2341,ChZDSUhNMG9nS0VJQ0FnSUNPczRicUVREAE,Finally got round to try. On its own it is good but against the hype and proce point not that great. …,9 months ago,2023-03-20 23:13:26.948516,3.0,Monique M,0,0,https://www.google.com/maps/contrib/113322879316912112308/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Neutral
2342,ChdDSUhNMG9nS0VJQ0FnSUNPdzdlMHRRRRAB,"It’s alright, good to try it once but that’s it. Nothing too special or memorable",9 months ago,2023-03-20 23:13:35.523724,2.0,Stephanie Ongkowijoyo,0,0,https://www.google.com/maps/contrib/105195421880243822555/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Neutral
2343,ChdDSUhNMG9nS0VJQ0FnSUNPdzg2bTVBRRAB,"Amazing burgers, their egg experience is out of this world!",9 months ago,2023-03-20 23:13:35.524567,5.0,Subroto Mukherjee,0,0,https://www.google.com/maps/contrib/114054246124840826662/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Positive
2344,ChZDSUhNMG9nS0VJQ0FnSUNPdmJiTlZ3EAE,Had takeaway. The burgers were still good after 2 hours.,9 months ago,2023-03-20 23:13:35.525450,5.0,David Lee,0,0,https://www.google.com/maps/contrib/104735182023689784330/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Neutral
2345,ChZDSUhNMG9nS0VJQ0FnSUNPcGZqbVZ3EAE,"$50 for two burgers, one special (Egg with potatoes and bread $11) and two drinks. …",9 months ago,2023-03-20 23:13:35.526376,3.0,Ems Huang,0,0,https://www.google.com/maps/contrib/104198526648239583979/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Neutral
2346,ChZDSUhNMG9nS0VJQ0FnSUNPLWJxS1J3EAE,A specialty store that uses the highest quality …,9 months ago,2023-03-20 23:13:35.556695,5.0,서은주,0,0,https://www.google.com/maps/contrib/111422360865248670574/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Neutral
2347,ChdDSUhNMG9nS0VJQ0FnSUNPeWVybmdnRRAB,Great food and quick service,9 months ago,2023-03-20 23:13:35.558371,5.0,scott hampton,0,0,https://www.google.com/maps/contrib/117333194046802612204/reviews?hl=en-US,Eggslut,Positive,Positive,Neutral, Neutral
2348,ChdDSUhNMG9nS0VJQ0FnSUNPMGVpWDZnRRAB,"love the food it was good. extremely filling, great staff and nice atmosphere",9 months ago,2023-03-20 23:13:35.559209,5.0,Richmond Sir,0,0,https://www.google.com/maps/contrib/110450306622733845686/reviews?hl=en-US,Eggslut,Positive,Positive,Positive, Neutral
2349,ChdDSUhNMG9nS0VJQ0FnSUNPX3JPNy1RRRAB,Just normal burger with scramble egg. Price not met the expectation..  But the good thing is.... …,9 months ago,2023-03-20 23:13:44.201708,3.0,Aruna Hidayat,0,0,https://www.google.com/maps/contrib/116700260849622691253/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Neutral
2350,ChZDSUhNMG9nS0VJQ0FnSUNPdnIzbmNREAE,"Noisy, not very clean, long wait for food (20 mins).  Food itself is not very interesting. Taste is just ok. Hashbrowns do stand out: original and good taste. Expensive. Lots of hype, didn't live up to promise. Unlikely to go back.",9 months ago,2023-03-20 23:13:44.202627,3.0,Antoine Ting,0,0,https://www.google.com/maps/contrib/110504039851220731824/reviews?hl=en-US,Eggslut,Neutral,Negative,Negative, Negative
2351,ChZDSUhNMG9nS0VJQ0FnSUNPbnVMSmVnEAE,Just thought we should at least try it once given it’s hype - it does taste good at the start but eventually you will feel a little too oily.,9 months ago,2023-03-20 23:13:44.203495,3.0,Kelvin Ang,0,0,https://www.google.com/maps/contrib/101100261282331753588/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Negative
2352,ChZDSUhNMG9nS0VJQ0FnSUNPN3J1akl3EAE,Buttermilk biscuit very dry Burger is ok but not worth the price for the ingredients used and the quality.,9 months ago,2023-03-20 23:13:44.204398,3.0,Janet Ho,0,0,https://www.google.com/maps/contrib/102172931891811234722/reviews?hl=en-US,Eggslut,Negative,Neutral,Neutral, Negative
2353,ChdDSUhNMG9nS0VJQ0FnSUNPbG9PWTJnRRAB,Finally tried it. Not much of a queue close to lunch time. Buns and eggs were soft. Chicken sausage was a little too salty. Coffee was pretty decent.,9 months ago,2023-03-20 23:13:44.205315,4.0,Brian He,0,0,https://www.google.com/maps/contrib/111679035988562329857/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Positive
2354,ChZDSUhNMG9nS0VJQ0FnSUNPbG9pN1ZnEAE,Nice but very pricey,9 months ago,2023-03-20 23:13:44.206180,4.0,Ramzi,0,0,https://www.google.com/maps/contrib/114788807639865665098/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Negative
2355,ChdDSUhNMG9nS0VJQ0FnSUNPMnUzNGpBRRAB,"Went back to Eggslut a few days ago :) And instead of getting the Fairfax like last time,  got the sausage, egg & cheese sandwich($12) but replaced the cage-free over medium egg with the scrambled egg for an additional $1.5. so essentially …",9 months ago,2023-03-20 23:13:44.207048,5.0,thapas v p,0,0,https://www.google.com/maps/contrib/117552468829443995550/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Neutral
2356,ChZDSUhNMG9nS0VJQ0FnSUNPbXFYNU5nEAE,Sandwiches were lukewarm only.,9 months ago,2023-03-20 23:13:44.208724,4.0,Yixuan Zhong,0,0,https://www.google.com/maps/contrib/118091349485257770024/reviews?hl=en-US,Eggslut,Negative,Neutral,Neutral, Neutral
2357,ChdDSUhNMG9nS0VJQ0FnSUNPNnZhUWdBRRAB,"Came in at brunch hour at weekday, the shop’s not busy at that time so no queue at all. The place was clean & spacious. The service was excellent, the staffs were helpful in assisting us to choose our orders. …",9 months ago,2023-03-20 23:13:44.209609,4.0,Rahadiyan Narendra,0,0,https://www.google.com/maps/contrib/106658740679395464457/reviews?hl=en-US,Eggslut,Neutral,Positive,Positive, Neutral
2358,ChZDSUhNMG9nS0VJQ0FnSUNPd3VqOEVREAE,Food is 100% over rated . I would rather eat at macdonald and the price is more reasonable.,9 months ago,2023-03-20 23:13:53.103308,1.0,Kenneth Tien,0,0,https://www.google.com/maps/contrib/106547665431961222556/reviews?hl=en-US,Eggslut,Negative,Neutral,Neutral, Negative
2359,ChZDSUhNMG9nS0VJQ0FnSUNPZ3ZQZFNBEAE,Egg Salad Add Bacon Ice White …,9 months ago,2023-03-20 23:13:53.104185,4.0,Ruco K,0,0,https://www.google.com/maps/contrib/109076876956886245422/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Neutral
2360,ChZDSUhNMG9nS0VJQ0FnSUNPM0lPUUdnEAE,"Ordered the single burger. Burger was thin and the brioche is way too oily. The egg was probably the best, very running. …",9 months ago,2023-03-20 23:13:53.105074,3.0,Rachel Wong,0,0,https://www.google.com/maps/contrib/116347843401434722665/reviews?hl=en-US,Eggslut,Negative,Neutral,Neutral, Positive
2361,ChZDSUhNMG9nS0VJQ0FnSUNPM1BpUE13EAE,Would be an Egg-cellent Egg-perience with the Fairfax Egg Sandwich if you’re an egg lover…. I wouldn’t queue for the food though.  The specialty- “the slut” didn’t quite impress. Check it out during off peak hours…,9 months ago,2023-03-20 23:13:53.105934,3.0,Joanne Ong,0,0,https://www.google.com/maps/contrib/102854855547787181446/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Neutral
2362,ChZDSUhNMG9nS0VJQ0FnSUNPNU5meFlBEAE,"Portion is small and price is a bit high for just an egg, some bacon and bread. Food itself is so so, not as good as shack shake (too much ketchup!) …",9 months ago,2023-03-20 23:13:53.107577,2.0,Alex,0,0,https://www.google.com/maps/contrib/109720289013748696273/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Negative
2363,ChZDSUhNMG9nS0VJQ0FnSUNPNkpqaGRBEAE,Solid brunch place,9 months ago,2023-03-20 23:13:53.108445,4.0,Zhe Ming,0,0,https://www.google.com/maps/contrib/105064890700482994206/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Neutral
2364,ChZDSUhNMG9nS0VJQ0FnSUNPaUtuNlZnEAE,The name is more eggciting then the food. Great for photos!!,9 months ago,2023-03-20 23:14:01.938818,5.0,Hsien Loong Wong,0,0,https://www.google.com/maps/contrib/100685210399831858403/reviews?hl=en-US,Eggslut,Negative,Neutral,Positive, Positive
2365,ChZDSUhNMG9nS0VJQ0FnSUQydDRlS0pREAE,"I like eggs so this might be biased. This outlet has been very packed since it opened some time ago, but I did not want to queue for it. No queue today. Quite good, the mashed potatoes with the egg on top is nice and simple. The scrambled eggs in the burger seems to have a lot of butter cooked with it.",9 months ago,2023-03-20 23:14:01.940547,4.0,Wen Lieh Loo (lwl),0,0,https://www.google.com/maps/contrib/115236270076082768876/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Neutral
2366,ChdDSUhNMG9nS0VJQ0FnSUQydF9XSDV3RRAB,Best burger in town….,9 months ago,2023-03-20 23:14:01.941444,5.0,Mert,0,0,https://www.google.com/maps/contrib/110757667391007388640/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Positive
2367,ChdDSUhNMG9nS0VJQ0FnSUQyeTQ2aHV3RRAB,Love the fairfax! Service and ambience were great too. Nice place to hang out for brunch in town 🥳 …,9 months ago,2023-03-20 23:14:01.942294,5.0,Jessica Ching,0,0,https://www.google.com/maps/contrib/104686846083869394125/reviews?hl=en-US,Eggslut,Positive,Positive,Positive, Neutral
2368,ChdDSUhNMG9nS0VJQ0FnSUQyeV9hajdRRRAB,"Patronised a few times, enjoy the food! Really appreciate the amount of effort that goes into preparing the eggs to order.",9 months ago,2023-03-20 23:14:01.943143,5.0,Lim Tianjun,0,0,https://www.google.com/maps/contrib/102772801172849272993/reviews?hl=en-US,Eggslut,Positive,Positive,Neutral, Positive
2369,ChZDSUhNMG9nS0VJQ0FnSUQyeTdhSk5nEAE,"Even with all the hype, i liked this place.",9 months ago,2023-03-20 23:14:01.943985,5.0,Iniquuis Orbis,0,0,https://www.google.com/maps/contrib/100381985149689262505/reviews?hl=en-US,Eggslut,Positive,Neutral,Positive, Neutral
2370,ChdDSUhNMG9nS0VJQ0FnSUQyODVYTzNnRRAB,"Food was decent and quite instagrammable, scrambled egg was great but not quite worth the hype and queue. Price was slightly on the higher end. The atmosphere was good. May consider going back again if theres a new item on the menu that looks good. Else, this just feels like a one-off thing for me.",9 months ago,2023-03-20 23:14:01.944858,4.0,Gabriel,0,0,https://www.google.com/maps/contrib/100064737965052057907/reviews?hl=en-US,Eggslut,Positive,Neutral,Positive, Neutral
2371,ChZDSUhNMG9nS0VJQ0FnSUQyX2E3WWZnEAE,"jus tried this hype food chain 18 May 2022.. No Queue, jus walked in ordered n food served in 10mins, that’s the way. …",9 months ago,2023-03-20 23:14:10.609349,2.0,kevin teo,0,0,https://www.google.com/maps/contrib/106642656935536323176/reviews?hl=en-US,Eggslut,Positive,Positive,Neutral, Positive
2372,ChZDSUhNMG9nS0VJQ0FnSUQyN2Q3Q1RnEAE,Expensive sandwich! Taste good!,9 months ago,2023-03-20 23:14:10.610264,4.0,Steve Kerk,0,0,https://www.google.com/maps/contrib/117016511345480285574/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Neutral
2373,ChdDSUhNMG9nS0VJQ0FnSUQycmN1aG13RRAB,ordered sausage sandwich and bacon sandwich. both were good but portions were a bit smaller than expected.,9 months ago,2023-03-20 23:14:10.611145,4.0,Lau Yu Qin,0,0,https://www.google.com/maps/contrib/106265098661639103255/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Neutral
2374,ChZDSUhNMG9nS0VJQ0FnSUQydGZ2dEZnEAE,Nothing interesting actually. Over rated with pricy food,9 months ago,2023-03-20 23:14:10.612011,2.0,Zac C,0,0,https://www.google.com/maps/contrib/109874308633799608399/reviews?hl=en-US,Eggslut,Negative,Neutral,Neutral, Negative
2375,ChdDSUhNMG9nS0VJQ0FnSUQydGY2Sl9BRRAB,yummy!,9 months ago,2023-03-20 23:14:10.612888,5.0,Amri Rahim,0,0,https://www.google.com/maps/contrib/100741962441326966700/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Positive
2376,ChdDSUhNMG9nS0VJQ0FnSUQyNVlHUXRBRRAB,Enjoyed their bacon sandwich,10 months ago,2023-03-20 23:14:10.613742,5.0,Chee Fai,0,0,https://www.google.com/maps/contrib/117441888885635313551/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Neutral
2377,ChdDSUhNMG9nS0VJQ0FnSUQyNmVTcnJBRRAB,"Overpriced!! This best seller didn't come with meat in it, only scrambled egg $12... added patty for $4.50 🙄🙄🙄 hash browns were $6 but soggy. Long wait so not worth it! …",10 months ago,2023-03-20 23:14:10.614624,3.0,VARRA Official,0,0,https://www.google.com/maps/contrib/102262304535408543367/reviews?hl=en-US,Eggslut,Negative,Negative,Neutral, Negative
2378,ChZDSUhNMG9nS0VJQ0FnSUQyeWEzeUp3EAE,too much rave about it. too greasy for my liking,10 months ago,2023-03-20 23:14:10.615510,2.0,Steven Teo,0,0,https://www.google.com/maps/contrib/113808271547743439410/reviews?hl=en-US,Eggslut,Negative,Neutral,Neutral, Negative
2379,ChdDSUhNMG9nS0VJQ0FnSUQya2YzSnRnRRAB,Its just eggs and it was meh.,10 months ago,2023-03-20 23:14:10.616349,3.0,Denis,0,0,https://www.google.com/maps/contrib/111890001252858611874/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Neutral
2380,ChdDSUhNMG9nS0VJQ0FnSUQyNGRtMTBRRRAB,Very2 expensive for a very basic burgers taste...,10 months ago,2023-03-20 23:14:10.617188,2.0,soniviel wijaya,0,0,https://www.google.com/maps/contrib/101050136026655590108/reviews?hl=en-US,Eggslut,Negative,Neutral,Neutral, Negative
2381,ChZDSUhNMG9nS0VJQ0FnSUQyZ2Z1clpBEAE,"In a nutshell, i just dont get the hype. It was good but not mindblowingly good and worthy of the long queue. …",10 months ago,2023-03-20 23:14:19.215607,3.0,Willdy Cheng,0,0,https://www.google.com/maps/contrib/101422661758229609520/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Neutral
2382,ChZDSUhNMG9nS0VJQ0FnSUQyZ2F1cUVBEAE,"Would only recommend the fairfax burger ($12), the egg was very fluffy and flavorful although it can get quite gelak. The cheeseburger ($14.50) was disappointing as the patty was super dry. The truffle hash brown ($5.50) was also quite underwhelming. There’s not much queue anymore.",10 months ago,2023-03-20 23:14:19.216549,3.0,XE T,0,0,https://www.google.com/maps/contrib/118123501785764520795/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Neutral
2383,ChZDSUhNMG9nS0VJQ0FnSUQydnZMUkhBEAE,Normal tasting egg burgers or sandwiches whatever u call them. $12 per pop. The brioche buns which were greasy were average IMO. The sausage McMuffin with egg or fish Fillet (nicer bun too) might be a cheaper alternative,10 months ago,2023-03-20 23:14:19.217454,3.0,Cookie Monster,0,0,https://www.google.com/maps/contrib/107796989497608846184/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Neutral
2384,ChZDSUhNMG9nS0VJQ0FnSUQyMXB2dEpREAE,"Went for lunch on the 13/05 around 1pm. The supervisor that I collected my order from was extremely rude. For such bad  service, customers like me will never never patronised your store again. Shocking. I am a paying customer not there to beg for free food. .",10 months ago,2023-03-20 23:14:19.218341,1.0,Amy Lau,0,0,https://www.google.com/maps/contrib/102144743007541792663/reviews?hl=en-US,Eggslut,Neutral,Negative,Neutral, Negative
2385,ChZDSUhNMG9nS0VJQ0FnSUQyaHB6QWNBEAE,The best eggs in the town. Must visit.,10 months ago,2023-03-20 23:14:19.219181,5.0,Varun Dhawan,0,0,https://www.google.com/maps/contrib/108020434868657633496/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Positive
2386,ChdDSUhNMG9nS0VJQ0FnSUQydXRpNF9RRRAB,"service ok with the cashier,friendly & helpful. awesome burgers but no stirrers or small spoon given to stirr & 1 pkt of sugar given when you order a coffee. …",10 months ago,2023-03-20 23:14:19.220058,4.0,Moky Mok,0,0,https://www.google.com/maps/contrib/111564144636068437509/reviews?hl=en-US,Eggslut,Positive,Positive,Neutral, Neutral
2387,ChdDSUhNMG9nS0VJQ0FnSUQyMnFHem9BRRAB,Ok burger.,10 months ago,2023-03-20 23:14:19.220944,4.0,Peter Hartmann,0,0,https://www.google.com/maps/contrib/112101677235349526061/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Neutral
2388,ChZDSUhNMG9nS0VJQ0FnSUQybW9uYkhnEAE,Good,10 months ago,2023-03-20 23:14:19.221783,5.0,Sooyong Park,0,0,https://www.google.com/maps/contrib/107089564071469788202/reviews?hl=en-US,Eggslut,Positive,Positive,Positive, Positive
2389,ChZDSUhNMG9nS0VJQ0FnSUQybXZiYWJ3EAE,Food is good but I don't think I'll want to pay so much for egg sandwiches again. The hashbrowns are A+.,10 months ago,2023-03-20 23:14:19.222633,4.0,Rebecca Quek,0,0,https://www.google.com/maps/contrib/113572912691059849501/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Positive
2390,ChZDSUhNMG9nS0VJQ0FnSUQyeXY2X0VnEAE,The sandwiches are nice. Though i think the food is overprics but worth trying especially when there is no more queue now.,10 months ago,2023-03-20 23:14:19.223489,4.0,Kihu C,0,0,https://www.google.com/maps/contrib/115950967521187475265/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Negative
2391,ChdDSUhNMG9nS0VJQ0FnSUQyOHNPRnVRRRAB,Their iconic Fairfax sandwich would be a must try. Very eggy (lack of a better word) and buttery.,10 months ago,2023-03-20 23:14:28.017432,5.0,Dan Yeow,0,0,https://www.google.com/maps/contrib/117860102682629918294/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Positive
2392,ChdDSUhNMG9nS0VJQ0FnSUQyb3NPM3FBRRAB,"Beautiful and tasty egg sandwich, though quite expensive",10 months ago,2023-03-20 23:14:28.018336,4.0,Jonathan Torre,0,0,https://www.google.com/maps/contrib/114134865412168990582/reviews?hl=en-US,Eggslut,Positive,Neutral,Positive, Neutral
2393,ChdDSUhNMG9nS0VJQ0FnSUQybU9PMTNRRRAB,"Nice place. Suitable for a date with your camera - I saw someone feeding her camera, which somehow took as long as I did to eat a sandwich. I guess cameras are the true sandwich connoisseurs. …",10 months ago,2023-03-20 23:14:28.019223,4.0,Jun Hao,0,0,https://www.google.com/maps/contrib/115218725420583195001/reviews?hl=en-US,Eggslut,Neutral,Neutral,Positive, Neutral
2394,ChZDSUhNMG9nS0VJQ0FnSUQydk9ieWNBEAE,Fairmont sandwich. A bit sloppy. Flavour average to good. a bit breezy.  Well balanced filling but not special in any way,10 months ago,2023-03-20 23:14:28.020888,3.0,Stefano Del Monaco,0,0,https://www.google.com/maps/contrib/101404994860376992720/reviews?hl=en-US,Eggslut,Neutral,Neutral,Negative, Neutral
2395,ChdDSUhNMG9nS0VJQ0FnSUQyM0xic2lnRRAB,Affordable Special cuisine,10 months ago,2023-03-20 23:14:28.021759,5.0,Chih-Yu Huang (Adam),0,0,https://www.google.com/maps/contrib/103553829447052042675/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Positive
2396,ChZDSUhNMG9nS0VJQ0FnSUQybktfLWFBEAE,Staff at counter was very polite and provided us with the recommendations as it was our first time there. Food was served rather quickly and entire ordering process to collection was smooth. Tables were clean and organised. …,10 months ago,2023-03-20 23:14:28.023437,4.0,shu ning chew,0,0,https://www.google.com/maps/contrib/105432154782517797597/reviews?hl=en-US,Eggslut,Positive,Positive,Positive, Neutral
2397,ChZDSUhNMG9nS0VJQ0FnSURHdjhtT0hnEAE,Love it!,10 months ago,2023-03-20 23:14:28.024306,5.0,Hailey Woo,0,0,https://www.google.com/maps/contrib/115322772740864092207/reviews?hl=en-US,Eggslut,Positive,Positive,Positive, Positive
2398,ChZDSUhNMG9nS0VJQ0FnSUQybFBEUVVREAE,"Overrated. Good for Instagram photos. Queue system is confusing - people who asking me where is the takeout queue. I dined in… thinking I would be led to a table then the staff said it’s free sitting… alot of staff in the kitchen, the order …",10 months ago,2023-03-20 23:14:28.025174,2.0,Gwen Goh,0,0,https://www.google.com/maps/contrib/116784671193380821576/reviews?hl=en-US,Eggslut,Neutral,Negative,Neutral, Neutral
2399,ChdDSUhNMG9nS0VJQ0FnSUQyNkl5RnFBRRAB,"Not too sure what the hype was about. Went there and tried their food but to our disappointment it was rather overrated. For the price, you can definitely get better standard somewhere else like even Fatburgers.",10 months ago,2023-03-20 23:14:37.023599,2.0,Harry Tanujaya,0,0,https://www.google.com/maps/contrib/106987765672023327539/reviews?hl=en-US,Eggslut,Negative,Neutral,Neutral, Negative
2400,ChdDSUhNMG9nS0VJQ0FnSUMydjVDeTFnRRAB,"I read some reviews that this place is overhyped. I actually really enjoyed my visit here. I arrived fairly earlier, and the queue wasn't too long. Service was friendly enough, and the staff did make pretty good recommendations. …",10 months ago,2023-03-20 23:14:37.025296,4.0,Jo T,0,0,https://www.google.com/maps/contrib/118192428834492813643/reviews?hl=en-US,Eggslut,Positive,Positive,Neutral, Neutral
2401,ChdDSUhNMG9nS0VJQ0FnSUQyc091TXJRRRAB,"Tried it for the first time and realised that there is a unique concept here, the eggs blend perfectly only if you know how to eat it without spilling the yolk.  Prices are costly and not that value for money",10 months ago,2023-03-20 23:14:37.026180,4.0,Littlemusicbear Entertainment (Joshua Sim),0,0,https://www.google.com/maps/contrib/102816167893456790422/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Negative
2402,ChZDSUhNMG9nS0VJQ0FnSUQyMExTX1Z3EAE,"Food: quite nice Environment : very busy but still nice Service: some very good, some average. …",10 months ago,2023-03-20 23:14:37.027041,4.0,Nuve SV,0,0,https://www.google.com/maps/contrib/107273778459951335127/reviews?hl=en-US,Eggslut,Positive,Neutral,Positive, Neutral
2403,ChdDSUhNMG9nS0VJQ0FnSUQyb1A2TXRnRRAB,Burger meat is poor quality. But more unpleasantly - the server did not offer free water service. I am happy to buy a bottle but they had ran out.,10 months ago,2023-03-20 23:14:37.027886,2.0,Anthony S,0,0,https://www.google.com/maps/contrib/101072885282355980728/reviews?hl=en-US,Eggslut,Negative,Negative,Neutral, Neutral
2404,ChdDSUhNMG9nS0VJQ0FnSUQyZ05mVzVnRRAB,"A great casual dining experience, prices are reasonable considering the location and quality of the foods. Looking forward to returning again.",10 months ago,2023-03-20 23:14:37.028723,4.0,Andrew Wong,0,0,https://www.google.com/maps/contrib/118390093667595762598/reviews?hl=en-US,Eggslut,Positive,Neutral,Positive, Positive
2405,ChdDSUhNMG9nS0VJQ0FnSUQyd0xDSTh3RRAB,Overhyped IMO...food salt level could improve.,10 months ago,2023-03-20 23:14:37.029558,3.0,Greg Yeung,0,0,https://www.google.com/maps/contrib/115376357819960535262/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Negative
2406,ChZDSUhNMG9nS0VJQ0FnSUMyMzlINmFnEAE,Just  burger with egg,10 months ago,2023-03-20 23:14:37.031205,3.0,wilmer angelo imperio,0,0,https://www.google.com/maps/contrib/116883836991272698977/reviews?hl=en-US,Eggslut,Positive,Neutral,Neutral, Neutral
2407,ChZDSUhNMG9nS0VJQ0FnSUMybjR2TkhnEAE,Wow i can't say i like the food here. Its very very rich . Food is like fast food style not my thing,10 months ago,2023-03-20 23:14:46.150846,2.0,Raiyne Habib,0,0,https://www.google.com/maps/contrib/101231739889831780357/reviews?hl=en-US,Eggslut,Negative,Neutral,Neutral, Neutral
2408,ChZDSUhNMG9nS0VJQ0FnSUMyOV9PSVJnEAE,👍 …,10 months ago,2023-03-20 23:14:46.151734,4.0,Alfonsus Karli,0,0,https://www.google.com/maps/contrib/117562762365992925507/reviews?hl=en-US,Eggslut,Neutral,Neutral,Neutral, Positive
